company_name,ID,rating,title,author,description
Abbvie,1e2ghot24ocet803,3,"Great place if you have long history or are a ""chosen one""",Business Technology Solutions,"AbbVie is trying to be a fast paced company but hobbles itself by being afraid to move old blood out and bring new blood in.  They will sooner lay off a 5 year high performer because it is cheaper and less risky, than someone who has been around 25 years.  This leads to some really strange management decisions that are culture killers.  The hiring cycle is so slow they must lose a ton of applicants who land elsewhere, and are also slow to recognize good talent when they have it unless it comes in through traditional sources like the graduate development program.  Having said that, for the most part I have been happy, working hard and keeping my head down while being paid well."
Abbvie,1e2bour6ohae2802,5,Employee Focused,"Sr. Manager, Head of Contact Center Operations, PMO, & BCP",AbbVie strongly cares about their employees and meeting their needs. They are inclusive and expect management to consider both employee and customer engagement and satisfaction.
Abbvie,1e24j29rehcsv801,4,One of the best in Pharma,Global Creative Project Manager,"AbbVie is a pharma juggernaut. Great people, great products and great mission. That said while it can afford to pay Pharma salaries it does suffer from an organizational bloat of countless departments, divisions, teams and acronyms-- that make for a less than streamlined workflow. Even the simplest of tasks require cross-functional input. if you're a corporate animal, you'll love it here. If you're a self-starter who needs to keep moving, do just that... keep moving, you may become restless. If you have a  passion for Pharma, look no further."
Abbvie,1e245c7dphcau802,5,The best workpkace ever,Operador de Manufactura,"Excellent compensation, although I'm a temporary employee. Excellent location, good manufacturing practices and excellent team work. Quality is your best performance."
Abbvie,1e1vkomn2hd6k802,5,Very Welcoming and Inclusive,Summer Assistant,"I loved my time at AbbVie. Although I was only a summer intern, I felt as though my work mattered, and that I was valued by my peers and managers. I got the opportunity to shadow anyone who's job interested me (or that I wanted to learn more about). I was also welcomed back with open arms summer after summer. I can definitely see AbbVie in my future after college."
Abbvie,1e1ufmsgg25aa001,5,Productive and Fun work place,Business System Analyst,"Good place to work at. The tech lead  always helpful , and give you time to get on board. very friendly environment. Team mates are real team mates , always ready to celebrate your achievement."
Abbvie,1e1t69vc5o90t803,5,Great environment and well organized,Biologic Operator I BDS,Great company and very solid economically. Great people to work and very organized. Management is well trained to help with everything. Good benefits and salary. The bad for me was the schedule were it was rotating 24/7.
Abbvie,1e1p29oi6o90t803,2,Your experience at AbbVie could be positive if you work in the right group,Scientist II,"Pros: AbbVie is centrally located in Massachusetts away from major traffic congestion. They hire a very diverse workforce and have many employees with decades of experience. The salaries are consistent with those offered in Cambridge without the hassle of a commute. The science is very good, getting needed drugs to patients.\rNeutral: AbbVie offers garden variety benefits like health, dental, vision and life insurance as well as FSA. The 401K is typical, but has a two-year vesting period. There is an on-site gym if you have time to use it. What sets AbbVie apart from other companies is a generous pension, which also has a vesting period. EAP is excellent.\rCons: Work-life balance was non-existent in the group I worked. All timelines were considered urgent and the stress in the group was palpable. If you see a job posting using catch phrases like ""hardworking"" and ""dynamic"" expect to spend your weekends and holidays working. This is evident in only some groups, so do a little internal investigation before accepting a job there. As is typical with HR, the HR business partners work in the interest of the company with little concern for the employee. Science meetings are often competitive with a lot of posturing.\rTake home message: If you find the right group and manager, AbbVie could well be a positive experience for you. Make sure you know what environment you will be committing to, something I failed to do."
Abbvie,1e1lfmhvk25aa003,5,Excellent company to work for,"Nurse Ambassador,,","This company is very fair, patient focused, innovative, and a great place to work  \rI work as a contractor but the company treats every employee fairly."
Abbvie,1e1al84lshcjq801,5,Fun work place,Experiential Internship,High level of self-belonging. Good work-life balance. Clean and free environment. Innovation is also important. Encouraging staff to learn new things.
Abbvie,1e0vdkiithc11800,5,Great company,Administrative Assistant,"Wish I lived in Chicago, opportunities are limited for remote employees.  Many opportunities for employees who live in Chicago or are field employees, in my opinion."
Abbvie,1e0ttfoinhcvs801,4,"Laid back feel, but most everyone works hard and is professional and classy",Anonymous,"I know exactly what I need to do with or without a manager. \rHands off management. Unfortunately, due to re-orgs, I have NO manager and it's hard to grow and develop.\rI feel I own my hours as long as I get the work done.\rEveryone around me is professional, classy, health-conscious and hard working. Pays well. Benefits for employees are good (not contractors). Food good. Fitness Center convenient.\rMain gripes: Tight hierarchy. Moving up is very structured and/or network favored. Trying hard to be agile, but so many complex layers make it difficult. Can frustrate younger folk.\rOverall, I've worked at many companies and this is still a good place to work."
